Date,TimeSlot,DELHI,BRPL,BYPL,NDPL,NDMC,MES
18/03/2024,02:00,1821.260,746.370,356.570,611.000,76.650,13.360
18/03/2024,03:00,1787.250,736.430,348.670,597.110,74.610,13.470
18/03/2024,04:00,1804.240,756.150,347.840,593.150,76.080,13.890
18/03/2024,05:00,1996.970,860.930,386.690,635.840,77.890,16.640
18/03/2024,06:00,2441.710,1070.850,471.070,768.240,86.230,22.220
18/03/2024,07:00,3155.720,1361.550,644.800,988.050,102.600,28.720
18/03/2024,08:00,3540.030,1506.650,724.420,1122.290,122.950,29.010
18/03/2024,09:00,3501.900,1506.550,705.620,1094.360,138.420,25.930
18/03/2024,10:00,3751.910,1548.410,727.990,1266.370,148.160,24.830
18/03/2024,11:00,3739.270,1487.790,746.240,1295.400,151.640,22.300
18/03/2024,12:00,3603.320,1419.500,718.390,1246.500,163.630,21.010
18/03/2024,13:00,3345.710,1310.890,688.370,1134.060,160.120,20.550
18/03/2024,14:00,3209.640,1245.950,632.560,1127.680,155.310,18.110
18/03/2024,15:00,3195.320,1239.080,617.660,1133.870,156.570,17.820
18/03/2024,16:00,3089.580,1216.830,574.390,1097.240,157.390,18.400
18/03/2024,17:00,3158.850,1252.900,597.700,1102.970,154.850,19.520
18/03/2024,18:00,3337.890,1359.010,665.090,1108.970,146.910,21.200
18/03/2024,19:00,3434.840,1413.290,660.420,1153.840,144.240,23.430
18/03/2024,20:00,3250.570,1390.940,607.620,1067.400,130.940,22.830
18/03/2024,21:00,2882.400,1259.460,570.600,884.320,120.400,20.650
18/03/2024,22:00,2691.880,1147.420,537.040,854.760,113.480,17.800
19/03/2024,00:00,2201.050,890.630,444.670,737.770,94.310,13.950
19/03/2024,01:00,2033.320,819.500,400.630,690.760,89.160,13.650
19/03/2024,02:00,1924.530,774.980,368.370,662.850,86.840,13.510
19/03/2024,03:00,1879.490,767.290,361.970,635.820,82.970,13.510
19/03/2024,04:00,1892.010,779.920,362.940,631.410,85.520,14.120
19/03/2024,05:00,2080.940,875.670,403.040,677.570,87.650,16.740
19/03/2024,06:00,2478.390,1073.210,459.390,807.710,92.510,22.070
19/03/2024,07:00,3199.930,1358.560,646.500,1024.710,112.350,28.430
19/03/2024,08:00,3467.740,1440.480,694.580,1135.460,135.170,29.120
19/03/2024,09:00,3508.840,1486.100,696.180,1116.970,150.420,25.810
19/03/2024,10:00,3762.530,1528.530,700.900,1307.400,160.000,24.040
19/03/2024,11:00,3760.700,1505.360,726.940,1304.880,168.120,21.290
19/03/2024,12:00,3695.650,1478.390,711.510,1284.060,165.990,20.910
19/03/2024,13:00,3412.240,1375.710,687.520,1128.670,168.480,19.930
19/03/2024,14:00,3329.640,1321.810,648.280,1150.710,163.610,18.160
19/03/2024,15:00,3353.080,1306.890,664.800,1164.850,167.320,17.400
19/03/2024,16:00,3310.590,1294.510,647.920,1153.790,163.320,18.640
19/03/2024,17:00,3364.320,1312.680,685.220,1151.430,162.250,20.620
19/03/2024,18:00,3442.250,1372.440,711.220,1152.160,153.110,20.490
19/03/2024,19:00,3542.670,1440.370,719.320,1176.230,148.820,22.240
19/03/2024,20:00,3343.220,1395.360,668.090,1084.970,139.630,22.750
19/03/2024,21:00,3044.210,1311.980,622.860,940.270,119.040,20.540
19/03/2024,22:00,2868.540,1216.590,581.750,907.950,114.320,17.790
20/03/2024,00:00,2416.990,980.660,496.510,800.420,102.550,13.760
20/03/2024,01:00,2235.330,908.890,449.070,744.390,98.100,13.680
20/03/2024,02:00,2142.870,868.110,428.620,716.720,95.320,13.640
20/03/2024,03:00,2079.750,847.260,415.890,688.650,94.400,13.730
20/03/2024,04:00,2099.960,865.930,418.870,686.010,94.790,14.290
20/03/2024,05:00,2273.400,967.700,447.010,722.450,97.920,16.710
20/03/2024,06:00,2671.520,1175.720,511.870,833.290,102.890,22.360
20/03/2024,07:00,3324.600,1445.360,676.930,1033.290,114.650,27.950
20/03/2024,08:00,3574.200,1513.950,763.220,1107.430,126.930,28.670
20/03/2024,09:00,3604.550,1530.750,745.240,1125.640,142.670,25.850
20/03/2024,10:00,3849.660,1558.840,789.530,1288.010,152.260,24.460
20/03/2024,11:00,3866.360,1530.280,807.550,1310.210,158.190,22.590
20/03/2024,12:00,3753.450,1495.360,770.540,1266.930,159.610,21.700
20/03/2024,13:00,3512.000,1383.200,759.580,1154.020,160.940,20.890
20/03/2024,14:00,3443.880,1345.500,740.260,1148.670,156.620,18.250
20/03/2024,15:00,3472.960,1347.840,780.940,1130.160,160.450,17.520
20/03/2024,16:00,3439.640,1344.150,742.200,1142.780,159.120,18.910
20/03/2024,17:00,3496.720,1405.980,758.110,1121.890,157.740,19.790
20/03/2024,18:00,3531.760,1431.100,791.440,1107.950,146.140,21.130
20/03/2024,19:00,3646.390,1505.670,790.470,1150.810,141.630,23.510
20/03/2024,20:00,3431.820,1446.140,748.440,1051.000,128.470,23.650
20/03/2024,21:00,3131.830,1367.950,685.410,908.370,119.950,20.400
20/03/2024,22:00,2918.470,1230.360,640.970,887.500,113.880,18.180
21/03/2024,00:00,2497.640,1014.720,536.480,805.600,102.880,14.220
21/03/2024,01:00,2186.330,899.770,448.990,705.440,97.970,13.590
21/03/2024,02:00,2095.710,853.500,430.880,680.750,96.990,13.630
21/03/2024,03:00,2032.740,839.590,410.030,655.950,94.150,13.860
21/03/2024,04:00,2053.030,860.180,408.480,655.820,94.520,14.510
21/03/2024,05:00,2205.010,933.850,441.980,694.310,96.340,16.540
21/03/2024,06:00,2555.060,1117.180,504.490,788.090,99.260,21.820
21/03/2024,07:00,3111.090,1342.460,642.280,959.480,110.280,27.130
21/03/2024,08:00,3349.290,1418.960,698.740,1032.350,135.980,29.060
21/03/2024,09:00,3500.320,1507.810,705.120,1075.890,152.020,26.220
21/03/2024,10:00,3678.570,1510.790,731.630,1211.480,162.400,24.090
21/03/2024,11:00,3695.620,1451.060,752.870,1267.660,166.190,22.250
21/03/2024,12:00,3662.350,1413.520,767.050,1257.820,167.210,21.090
21/03/2024,13:00,3431.370,1348.500,730.190,1130.270,170.540,20.340
21/03/2024,14:00,3326.540,1280.680,703.680,1127.880,167.540,14.320
21/03/2024,15:00,3388.880,1283.000,734.600,1152.710,170.270,18.220
21/03/2024,16:00,3385.780,1275.740,712.520,1177.620,170.560,18.640
21/03/2024,17:00,3450.370,1353.910,722.400,1153.320,167.870,20.520
21/03/2024,18:00,3499.570,1397.020,739.200,1148.770,159.970,21.380
21/03/2024,19:00,3588.620,1436.670,744.860,1196.350,152.950,23.700
21/03/2024,20:00,3385.380,1394.680,706.630,1082.350,142.410,22.670
21/03/2024,21:00,3048.010,1325.010,624.710,914.020,134.680,20.770
21/03/2024,22:00,2831.970,1211.010,561.390,888.020,126.200,18.460
22/03/2024,00:00,2390.980,992.160,476.800,773.260,111.330,14.620
22/03/2024,01:00,2203.530,921.360,420.840,718.460,107.830,14.240
22/03/2024,02:00,2116.520,889.680,398.280,689.320,105.050,14.120
22/03/2024,03:00,2042.190,869.160,379.090,655.460,104.830,14.040
22/03/2024,04:00,2059.400,885.700,381.130,653.110,105.100,14.420
22/03/2024,05:00,2233.420,988.580,416.830,682.690,107.210,16.610
22/03/2024,06:00,2649.460,1175.120,498.430,820.000,108.940,21.640
22/03/2024,07:00,3288.540,1411.220,685.900,1019.810,120.980,27.240
22/03/2024,08:00,3606.280,1519.150,776.320,1114.530,133.660,29.050
22/03/2024,09:00,3658.940,1533.960,767.440,1148.470,149.200,25.730
22/03/2024,10:00,3962.580,1568.140,835.020,1332.970,162.720,25.670
22/03/2024,11:00,4089.680,1608.070,878.720,1366.670,170.780,24.560
22/03/2024,12:00,4028.690,1568.680,869.420,1358.610,171.200,23.400
22/03/2024,13:00,3668.470,1440.290,795.210,1202.270,174.030,21.850
22/03/2024,14:00,3585.060,1395.640,750.410,1213.030,170.090,20.440
22/03/2024,15:00,3588.410,1365.870,760.000,1234.970,173.410,20.190
22/03/2024,16:00,3560.890,1361.030,745.520,1230.260,169.550,20.710
22/03/2024,17:00,3619.200,1424.410,766.470,1210.300,164.110,21.400
22/03/2024,18:00,3601.490,1429.860,770.610,1186.890,158.150,21.710
22/03/2024,19:00,3714.550,1523.750,784.870,1204.760,149.670,23.950
22/03/2024,20:00,3500.730,1430.690,717.290,1150.220,141.960,23.340
22/03/2024,21:00,3118.120,1339.230,656.850,939.150,131.820,21.490
22/03/2024,22:00,2982.870,1261.160,609.780,938.760,125.630,19.220
23/03/2024,00:00,2524.980,1024.870,517.210,832.960,111.000,15.260
23/03/2024,01:00,2319.810,939.570,467.580,769.800,106.220,14.680
23/03/2024,02:00,2204.200,890.680,434.150,740.330,103.600,14.450
23/03/2024,03:00,2136.750,873.130,420.960,705.030,102.840,14.460
23/03/2024,04:00,2152.250,887.050,418.490,706.770,104.740,14.770
23/03/2024,05:00,2277.100,968.690,439.810,726.340,104.250,16.240
23/03/2024,06:00,2593.740,1118.190,499.640,823.090,106.230,20.270
23/03/2024,07:00,3072.560,1295.320,648.860,961.860,113.510,24.730
23/03/2024,08:00,3310.860,1364.670,698.550,1069.380,121.410,25.230
23/03/2024,09:00,3366.050,1438.130,694.740,1048.240,129.160,24.170
23/03/2024,10:00,3705.260,1535.330,765.060,1207.530,138.590,23.390
23/03/2024,11:00,3749.490,1535.340,795.070,1216.990,144.300,22.060
23/03/2024,12:00,3734.090,1495.300,843.080,1197.210,144.770,20.450
23/03/2024,13:00,3470.610,1408.440,777.140,1094.350,142.910,15.050
23/03/2024,14:00,3359.660,1323.890,731.320,1114.970,139.570,17.220
23/03/2024,15:00,3397.750,1350.900,741.570,1116.810,139.920,16.230
23/03/2024,16:00,3366.080,1309.490,751.660,1119.170,137.430,16.470
23/03/2024,17:00,3393.930,1369.370,753.270,1085.470,135.020,18.630
23/03/2024,18:00,3420.320,1392.450,775.800,1061.770,136.810,20.340
23/03/2024,19:00,3532.040,1493.340,752.800,1086.140,138.540,19.040
23/03/2024,20:00,3414.670,1444.230,735.920,1052.410,132.410,21.850
23/03/2024,21:00,3137.990,1345.920,686.020,933.430,125.810,19.980
23/03/2024,22:00,2981.650,1269.930,620.020,923.450,121.750,18.670
23/03/2024,23:00,2802.810,1176.060,593.510,871.330,117.670,16.500
24/03/2024,00:00,2561.260,1047.390,542.110,814.750,111.210,15.150
24/03/2024,01:00,2389.940,984.490,501.460,762.440,104.490,14.610
24/03/2024,02:00,2274.560,931.130,466.600,737.690,102.930,14.510
24/03/2024,03:00,2211.780,913.590,448.800,711.130,103.570,14.510
24/03/2024,04:00,2213.480,926.910,450.390,696.920,103.730,14.870
24/03/2024,05:00,2316.330,986.990,468.810,718.190,103.630,16.230
24/03/2024,06:00,2547.070,1091.750,512.860,794.730,104.690,18.820
24/03/2024,07:00,2859.980,1191.020,618.280,893.400,108.900,20.740
24/03/2024,08:00,3092.590,1302.600,665.610,961.900,112.350,21.070
24/03/2024,09:00,3138.770,1320.000,649.450,1002.880,116.580,21.410
24/03/2024,10:00,3382.190,1395.180,716.690,1101.250,119.770,21.800
24/03/2024,11:00,3405.100,1396.130,718.380,1117.960,119.480,20.750
24/03/2024,12:00,3337.560,1359.110,723.230,1078.470,122.340,18.410
24/03/2024,13:00,3050.710,1249.050,660.470,970.920,122.730,17.200
24/03/2024,14:00,2923.000,1208.030,630.020,923.330,118.450,15.400
24/03/2024,15:00,2876.750,1183.080,607.330,921.750,122.210,15.040
24/03/2024,16:00,2710.720,1119.430,586.560,845.630,117.130,16.240
24/03/2024,17:00,2648.360,1144.800,571.590,786.150,119.520,17.370
24/03/2024,18:00,2840.830,1252.850,640.440,775.360,125.250,20.030
24/03/2024,19:00,2856.510,1269.000,616.680,794.350,127.300,21.960
24/03/2024,20:00,2762.500,1228.850,591.940,777.160,125.260,20.800
24/03/2024,21:00,2701.130,1195.400,583.240,757.060,121.760,19.780
24/03/2024,22:00,2583.310,1140.340,548.840,735.610,115.980,18.000
24/03/2024,23:00,2397.100,1041.720,504.340,699.720,112.940,15.840
25/03/2024,00:00,2211.070,953.100,470.970,643.460,108.010,14.610
25/03/2024,01:00,2078.570,897.790,429.240,614.670,103.180,14.220
25/03/2024,02:00,1972.240,853.380,404.000,582.150,100.920,14.370
25/03/2024,03:00,1913.030,835.530,390.810,554.550,99.860,14.320
25/03/2024,04:00,1928.010,850.960,387.670,555.490,100.260,14.640
25/03/2024,05:00,2014.410,910.130,401.860,566.100,101.670,15.670
25/03/2024,06:00,2164.990,989.680,432.560,600.010,103.630,18.560
25/03/2024,07:00,2394.590,1060.580,518.630,665.300,106.780,20.590
25/03/2024,08:00,2455.370,1087.140,529.360,684.720,109.420,21.420
25/03/2024,09:00,2312.180,1057.910,485.460,621.830,106.090,19.490
25/03/2024,10:00,2181.560,1004.830,460.170,572.300,105.730,17.830
25/03/2024,11:00,2132.730,978.430,450.860,563.480,104.050,15.720
25/03/2024,12:00,2188.710,1000.490,489.520,573.170,88.420,16.100
25/03/2024,13:00,2401.510,1089.840,555.180,622.220,94.370,16.950
25/03/2024,14:00,2484.050,1123.410,578.950,643.320,98.060,16.710
25/03/2024,15:00,2433.200,1090.760,575.520,632.290,96.010,15.940
25/03/2024,16:00,2362.290,1070.200,546.570,608.310,99.690,15.120
25/03/2024,17:00,2395.270,1096.870,555.360,607.260,101.790,16.750
25/03/2024,18:00,2514.740,1164.330,572.250,633.990,106.140,19.210
25/03/2024,19:00,2683.660,1245.630,591.270,691.850,108.400,21.170
25/03/2024,20:00,2673.640,1234.800,582.920,702.000,106.330,21.160
25/03/2024,21:00,2616.000,1212.700,580.640,675.260,107.030,19.760
25/03/2024,22:00,2502.700,1145.750,555.970,654.600,104.350,17.800
26/03/2024,00:00,2124.830,957.480,476.010,564.260,95.190,14.920
26/03/2024,01:00,1972.440,894.240,432.880,520.140,91.730,14.700
26/03/2024,02:00,1900.580,855.750,416.300,506.100,90.110,14.390
26/03/2024,03:00,1860.550,847.630,406.010,485.320,89.290,14.630
26/03/2024,04:00,1881.500,861.680,405.500,491.990,89.550,14.900
26/03/2024,05:00,2033.770,940.900,437.750,529.060,89.970,16.790
26/03/2024,06:00,2343.850,1098.760,488.100,621.130,93.150,20.330
26/03/2024,07:00,2800.180,1262.710,621.740,762.100,102.440,24.850
26/03/2024,08:00,2974.820,1327.750,657.690,828.550,116.390,25.220
26/03/2024,09:00,3152.810,1430.070,661.040,867.550,137.230,25.130
26/03/2024,10:00,3339.610,1459.640,670.490,1000.360,153.140,23.770
26/03/2024,11:00,3451.500,1508.940,717.170,1011.270,158.960,23.140
26/03/2024,12:00,3353.160,1443.390,695.870,994.740,162.300,23.210
26/03/2024,13:00,3235.900,1383.240,696.970,941.870,161.750,21.370
26/03/2024,14:00,3205.210,1340.430,670.510,982.740,159.750,21.380
26/03/2024,15:00,3183.930,1332.320,673.580,963.520,163.120,20.880
26/03/2024,16:00,3149.500,1365.860,658.760,907.580,161.850,20.950
26/03/2024,17:00,3197.290,1386.220,671.090,929.440,157.810,22.340
26/03/2024,18:00,3197.790,1403.750,715.480,882.270,143.480,21.840
26/03/2024,19:00,3325.840,1470.400,708.090,958.920,137.260,23.410
26/03/2024,20:00,3225.630,1441.920,689.040,916.120,127.000,22.550
26/03/2024,21:00,3066.300,1391.470,645.720,858.710,117.800,21.020
26/03/2024,22:00,2921.040,1289.650,631.350,838.990,111.190,19.260
26/03/2024,23:00,2733.450,1179.120,582.750,821.940,105.860,17.150
27/03/2024,00:00,2503.310,1080.220,541.390,741.390,100.080,16.250
27/03/2024,01:00,2314.420,996.340,489.680,694.780,96.160,15.480
27/03/2024,02:00,2227.550,959.180,470.620,667.560,93.710,15.320
27/03/2024,03:00,2187.190,945.100,451.510,661.780,92.710,15.360
27/03/2024,04:00,2174.030,953.780,456.190,635.330,92.930,15.360
27/03/2024,05:00,2299.550,1024.920,477.150,664.510,93.790,17.260
27/03/2024,06:00,2637.510,1186.380,542.100,766.810,98.790,21.370
27/03/2024,07:00,3093.390,1367.440,657.090,906.820,107.580,25.890
27/03/2024,08:00,3327.210,1454.170,699.970,986.420,123.800,27.160
27/03/2024,09:00,3407.100,1476.620,699.520,1030.070,145.840,26.850
27/03/2024,10:00,3846.160,1576.590,803.040,1242.030,167.100,26.570
27/03/2024,11:00,3891.060,1566.500,822.780,1271.560,168.770,26.540
27/03/2024,12:00,3853.850,1538.240,816.210,1246.980,185.050,25.350
27/03/2024,13:00,3694.200,1484.050,809.700,1168.230,174.530,24.210
27/03/2024,14:00,3622.760,1451.480,772.850,1166.860,173.210,23.570
27/03/2024,15:00,3697.990,1467.010,785.850,1209.700,179.020,21.940
27/03/2024,16:00,3720.700,1487.280,815.280,1202.040,177.930,22.590
27/03/2024,17:00,3765.460,1560.370,786.590,1186.400,170.040,23.560
27/03/2024,18:00,3772.950,1565.630,826.730,1164.780,156.470,23.460
27/03/2024,19:00,3806.330,1573.080,810.200,1210.530,149.370,25.210
27/03/2024,20:00,3653.620,1571.730,777.300,1109.860,135.730,24.600
27/03/2024,21:00,3392.710,1489.060,725.610,998.530,124.500,23.430
27/03/2024,22:00,3254.980,1397.270,687.770,1000.420,117.250,21.350
27/03/2024,23:00,3065.300,1322.830,643.740,940.740,110.700,19.320
28/03/2024,00:00,2836.460,1191.810,604.550,891.530,104.350,17.740
28/03/2024,01:00,2642.150,1116.900,547.490,835.170,100.560,16.940
28/03/2024,02:00,2521.320,1064.450,516.810,802.500,96.690,16.860
28/03/2024,03:00,2453.100,1041.620,502.630,772.710,96.080,16.720
28/03/2024,04:00,2452.190,1048.100,498.700,769.970,95.020,17.110
28/03/2024,05:00,2567.580,1115.090,517.120,796.870,96.190,17.930
28/03/2024,06:00,2837.970,1235.210,575.590,877.590,100.790,21.830
28/03/2024,07:00,3236.900,1360.380,693.970,1016.020,109.410,26.370
28/03/2024,08:00,3426.740,1421.830,749.180,1069.240,126.090,27.900
28/03/2024,09:00,3460.760,1469.300,714.580,1065.240,151.750,27.060
28/03/2024,10:00,3822.040,1573.270,762.450,1251.800,170.820,27.330
28/03/2024,11:00,4018.480,1581.230,839.980,1345.070,179.650,26.370
28/03/2024,12:00,4006.610,1601.450,829.800,1325.980,184.240,26.360
28/03/2024,13:00,3865.230,1550.970,838.140,1229.280,188.220,26.460
28/03/2024,14:00,3854.100,1545.120,812.310,1247.740,184.440,25.780
28/03/2024,15:00,3963.750,1566.470,842.830,1304.970,187.190,24.650
28/03/2024,16:00,3939.470,1547.840,848.050,1292.350,188.640,25.270
28/03/2024,17:00,3944.890,1602.040,844.110,1251.410,178.580,25.470
28/03/2024,18:00,3907.520,1641.940,840.250,1196.160,163.680,24.890
28/03/2024,19:00,3978.250,1641.670,863.190,1254.000,161.620,25.500
28/03/2024,20:00,3850.720,1614.890,827.260,1202.320,148.620,25.450
28/03/2024,21:00,3613.910,1581.710,763.770,1075.370,134.130,23.900
28/03/2024,22:00,3460.160,1487.800,737.830,1044.160,129.510,22.670
28/03/2024,23:00,3282.050,1412.260,689.800,1003.090,122.180,20.090
29/03/2024,00:00,3036.890,1301.120,636.650,935.990,117.350,18.700
29/03/2024,01:00,2851.980,1230.170,584.290,883.320,108.990,18.110
29/03/2024,02:00,2722.400,1179.530,552.460,840.820,106.550,17.550
29/03/2024,03:00,2630.040,1112.500,540.190,829.500,105.660,17.440
29/03/2024,04:00,2606.820,1110.750,538.390,810.560,104.540,17.740
29/03/2024,05:00,2698.950,1163.590,562.170,823.570,105.350,18.570
29/03/2024,06:00,2871.870,1253.950,589.440,870.930,109.110,21.140
29/03/2024,07:00,3218.950,1378.040,706.030,976.690,113.260,23.210
29/03/2024,08:00,3333.380,1408.820,708.000,1038.420,123.810,22.630
29/03/2024,09:00,3441.640,1459.820,702.190,1081.500,135.590,23.360
29/03/2024,10:00,3937.240,1601.240,806.190,1318.030,145.990,23.660
29/03/2024,11:00,4153.180,1667.720,885.460,1377.200,155.690,23.940
29/03/2024,12:00,4176.830,1676.580,921.740,1356.560,159.360,22.900
29/03/2024,13:00,3958.470,1625.890,883.780,1233.030,161.720,22.650
29/03/2024,14:00,3939.050,1596.370,855.990,1262.380,159.740,21.200
29/03/2024,15:00,4025.250,1618.230,868.770,1315.460,162.940,20.630
29/03/2024,16:00,4008.500,1615.550,864.530,1308.520,161.190,21.560
29/03/2024,17:00,4011.060,1652.040,865.700,1275.070,156.930,23.160
29/03/2024,18:00,4076.070,1682.910,929.620,1247.960,153.340,24.150
29/03/2024,19:00,4047.210,1705.480,852.900,1285.770,151.730,25.120
29/03/2024,20:00,3876.200,1622.890,837.380,1210.490,142.760,25.410
29/03/2024,21:00,3587.590,1550.620,771.280,1074.790,136.760,23.960
29/03/2024,22:00,3479.400,1494.750,733.530,1061.200,131.430,22.440
29/03/2024,23:00,3328.710,1438.710,687.490,1025.720,125.650,20.740
30/03/2024,00:00,3157.630,1338.700,664.450,988.180,121.280,19.730
30/03/2024,01:00,2986.260,1271.540,613.530,938.690,115.100,19.090
30/03/2024,02:00,2855.010,1219.590,577.730,898.530,112.640,18.570
30/03/2024,03:00,2758.940,1148.130,577.820,878.480,110.940,18.710
30/03/2024,04:00,2749.450,1151.560,573.030,869.440,110.380,18.910
30/03/2024,05:00,2827.140,1205.750,586.090,884.900,103.710,19.770
30/03/2024,06:00,3035.810,1297.600,635.040,940.490,107.320,21.880
30/03/2024,07:00,3288.800,1376.130,719.530,1020.110,111.630,24.340
30/03/2024,08:00,3396.290,1411.750,761.180,1046.300,122.900,25.300
30/03/2024,09:00,3460.830,1472.770,756.270,1034.410,139.900,26.050
30/03/2024,10:00,3840.790,1583.970,861.320,1184.450,155.200,25.870
30/03/2024,11:00,3969.610,1628.430,891.970,1217.660,163.240,26.430
30/03/2024,12:00,4026.920,1661.280,914.590,1224.510,166.360,25.780
30/03/2024,13:00,3921.880,1645.350,896.790,1151.830,164.890,25.800
30/03/2024,14:00,3908.920,1634.150,881.340,1169.500,161.450,24.240
30/03/2024,15:00,4001.500,1664.640,901.400,1212.810,161.930,22.730
30/03/2024,16:00,4026.480,1652.840,920.010,1230.010,161.610,23.310
30/03/2024,17:00,3960.490,1647.030,909.070,1188.890,154.810,24.080
30/03/2024,18:00,3915.980,1653.210,900.920,1136.470,149.080,24.030
30/03/2024,19:00,4037.850,1747.380,913.820,1164.550,148.650,26.640
30/03/2024,20:00,3887.490,1687.560,857.710,1132.690,140.770,26.530
30/03/2024,21:00,3488.990,1563.010,750.510,983.990,134.250,24.880
30/03/2024,22:00,3620.130,1607.760,792.540,1041.270,127.820,23.610
31/03/2024,00:00,3352.260,1451.500,735.670,987.230,125.490,20.680
31/03/2024,01:00,3138.430,1360.090,680.480,930.200,117.660,20.150
31/03/2024,02:00,2995.880,1295.010,642.510,895.100,115.110,19.670
31/03/2024,03:00,2872.790,1246.720,615.810,851.140,111.930,19.660
31/03/2024,04:00,2844.340,1239.130,605.400,842.650,110.610,19.520
31/03/2024,05:00,2884.410,1262.850,613.540,850.270,110.780,19.410
31/03/2024,06:00,2969.520,1316.380,617.560,873.980,110.490,21.800
31/03/2024,07:00,3171.060,1363.120,689.890,949.130,116.010,22.750
31/03/2024,08:00,3271.750,1385.060,731.000,980.360,122.210,22.530
31/03/2024,09:00,3295.200,1394.580,700.480,1019.850,126.340,23.050
31/03/2024,10:00,3638.470,1481.360,789.370,1174.300,135.080,23.760
31/03/2024,11:00,3770.440,1520.640,825.630,1232.030,133.530,22.680
31/03/2024,12:00,3835.710,1537.660,847.490,1249.700,135.970,22.510
31/03/2024,13:00,3699.930,1498.880,837.220,1175.030,135.090,21.620
31/03/2024,14:00,3639.650,1469.660,813.140,1174.460,133.600,20.530
31/03/2024,15:00,3691.240,1487.300,819.190,1193.570,135.490,20.630
31/03/2024,16:00,3690.410,1490.870,810.470,1197.260,136.040,21.120
31/03/2024,17:00,3665.180,1504.320,801.050,1168.990,133.860,22.200
31/03/2024,18:00,3679.320,1521.610,833.140,1112.930,131.930,23.020
31/03/2024,19:00,3773.850,1587.540,832.900,1154.710,135.110,24.900
31/03/2024,20:00,3703.450,1588.840,820.410,1094.880,134.910,25.410
31/03/2024,21:00,3582.200,1576.450,786.780,1030.780,129.170,24.990
31/03/2024,22:00,3520.000,1540.740,758.010,1043.250,123.620,23.480
31/03/2024,23:00,3453.460,1507.620,744.530,1028.440,118.480,21.810
01/04/2024,00:00,3282.760,1422.540,707.880,986.120,114.650,20.430
01/04/2024,01:00,3057.910,1336.520,645.340,918.250,109.030,19.660
01/04/2024,02:00,2926.190,1282.940,610.270,879.490,106.280,19.420
01/04/2024,03:00,2811.270,1240.190,581.800,840.030,103.930,19.190
01/04/2024,04:00,2778.640,1235.080,565.300,829.970,102.700,19.190
01/04/2024,05:00,2867.840,1288.340,584.450,843.200,104.150,20.590
01/04/2024,06:00,3105.380,1384.980,637.880,921.420,106.070,24.980
01/04/2024,07:00,3326.950,1447.650,708.540,993.640,113.260,26.770
01/04/2024,08:00,3343.110,1432.070,710.700,1007.740,132.840,26.850
01/04/2024,09:00,3390.040,1477.170,706.190,985.440,155.020,28.570
01/04/2024,10:00,3784.840,1555.510,764.090,1225.000,175.800,28.410
01/04/2024,11:00,3975.960,1616.400,819.060,1290.720,185.590,27.390
01/04/2024,12:00,3951.240,1581.280,816.120,1301.170,185.320,27.400
01/04/2024,13:00,3765.750,1516.240,803.300,1197.200,185.990,27.060
01/04/2024,14:00,3793.020,1544.180,788.840,1215.830,182.320,26.550
01/04/2024,15:00,3850.400,1529.080,794.750,1275.630,182.940,25.310
01/04/2024,16:00,3823.290,1550.810,792.410,1241.530,180.750,25.100
01/04/2024,17:00,3895.920,1608.400,790.810,1261.530,172.270,25.880
01/04/2024,18:00,3767.020,1576.900,776.600,1201.300,153.040,24.650
01/04/2024,19:00,3867.050,1626.520,794.560,1237.240,146.410,25.420
01/04/2024,20:00,3684.490,1598.990,742.410,1146.900,132.310,25.370
01/04/2024,21:00,3417.240,1523.590,697.960,1014.240,125.040,23.860
01/04/2024,22:00,3314.220,1470.980,685.530,986.250,118.040,21.900
02/04/2024,00:00,3054.040,1333.520,635.230,929.510,110.780,19.140
02/04/2024,01:00,2873.730,1257.030,586.300,882.320,102.350,18.430
02/04/2024,02:00,2747.400,1200.350,555.410,845.600,101.960,17.950
02/04/2024,03:00,2658.350,1131.110,552.580,831.460,100.240,17.660
02/04/2024,04:00,2617.640,1121.730,540.530,813.560,98.700,18.210
02/04/2024,05:00,2703.540,1182.390,548.540,827.340,100.270,19.330
02/04/2024,06:00,2999.890,1327.310,610.180,909.890,103.110,23.820
02/04/2024,07:00,3300.070,1411.270,697.160,1020.500,113.420,26.270
02/04/2024,08:00,3316.640,1407.470,696.490,1019.610,129.850,26.760
02/04/2024,09:00,3415.860,1454.990,686.160,1058.410,154.830,27.600
02/04/2024,10:00,3780.730,1544.080,737.030,1240.930,173.510,27.470
02/04/2024,11:00,3915.280,1566.930,791.410,1310.950,182.230,26.860
02/04/2024,12:00,3898.930,1534.670,787.660,1330.100,182.120,25.910
02/04/2024,13:00,3728.080,1501.810,769.470,1209.760,183.010,25.910
02/04/2024,14:00,3750.870,1505.890,773.720,1233.970,177.240,24.430
02/04/2024,15:00,3867.240,1536.080,780.660,1297.120,182.910,24.720
02/04/2024,16:00,3917.650,1556.450,815.770,1308.080,182.320,24.860
02/04/2024,17:00,3914.330,1579.780,807.630,1276.190,175.940,24.720
02/04/2024,18:00,3862.890,1563.380,835.160,1236.940,157.990,23.260
02/04/2024,19:00,3906.980,1595.750,831.900,1271.640,146.920,24.750
02/04/2024,20:00,3780.680,1581.320,794.800,1209.230,134.490,24.850
02/04/2024,21:00,3504.950,1536.130,746.410,1042.350,124.510,23.720
02/04/2024,22:00,3452.580,1481.640,729.460,1065.370,117.220,21.580
